File: eucaLeaf.dat                                Spring 2009
Leaf measurements from Steve Candy, used in his Ph. D. thesis 
A portion of these data was later used by:
- Gregoire, TG., and Salas, C. 2009. Ratio estimation with measurement
     error in the auxiliary variate. Biometrics 65(2):590-598

Number of data records = 744           First line of data = 12

Time       Tree Shoot      Length  Width   Leaf_area
                           ( mm )  ( mm ) ( cm^2 )
==============================================================
EARLY          8   SC       180       33   44.7    42.82161553
EARLY          8   SC       157       27   31.2    30.75763559
EARLY          8   SC       220       38   57.2    59.26358281
EARLY          8   SC       140       36   40.0    37.57360914
EARLY          8   SC       160       35   36.8    41.04577028
EARLY          8   SC       130       30   30.0    29.07533325
EARLY          8   SC        95       24   15.1    17.44789536
EARLY          8   SC       150       48   52.8    53.97725189
EARLY         10   TR       175       62   83.5    80.86269082
EARLY         10   TR       160       55   66.6    65.90024831
EARLY         10   TR       210       55   82.5    83.78319806
EARLY         10   TR       207       49   73.4    73.29767734
EARLY         10   TR       233       44   62.8    72.69337327
EARLY         10   TR       150       33   30.0    36.45473333
EARLY         10   TR       220       40   58.1    62.53489528
EARLY         10   TR       205       62  100.0    92.98596013
EARLY         10   TR       187       57   85.3    78.51045003
EARLY         10   TR       250       61  111.3     108.921556
EARLY         10   TR       228       54   85.4    88.37770934
EARLY         10   TR       260       53   90.5    97.31920296
EARLY         10   TR       240       48   76.8    81.73880846
EARLY         10   TR       295       48   86.5    98.07214071
EARLY         10   TR       245       44   66.6    75.98905009
EARLY         10   TR       175       43   48.1    55.11579822
EARLY         10   TR       195       38   45.0    53.27635166
EARLY          3   BC       210       34   53.2    50.62338506
EARLY          3   BC       147       31   38.6    33.54018473
EARLY          3   BC       260       46   88.0    83.89931184
EARLY          3   BC       242       45   83.4    76.95738391
EARLY          3   BC       206       31   49.6    45.18084449
EARLY          3   BC       207       37   59.3    54.61364023
EARLY          3   BC       257       41   83.4    73.61403877
EARLY          3   BC       255       43   82.3     76.8479229
EARLY          3   BC       190       34   52.8    46.34205848
EARLY          3   BC       110       22   18.5    18.12896293
EARLY          3   BC       108       24   20.2    19.53982683
EARLY          3   BC       100       17   13.1    12.72139818
EARLY          3   BC        65       17    8.3    8.696731235
EARLY          3   BC        52       12    3.9     4.95839714
EARLY          8   BC       187       50   73.6    68.44151825
EARLY          8   BC       185       51   80.7    69.21580585
EARLY          8   BC       149       61   72.2    68.97294338
EARLY          8   BC       224       48   73.6    76.90839933
EARLY          8   BC       146       53   60.4    58.46900602
EARLY          8   BC       220       55   88.9    87.29603194
EARLY          8   BC       205       58   84.4    86.71174143
EARLY          8   BC       140       60   66.2    64.16075689
EARLY          8   BC       145       56   61.6    61.56563575
EARLY          8   BC       213       50   69.9      76.778042
EARLY          8   BC       195       53   77.0    75.49012298
EARLY          8   BC       215       53   84.3    82.28648114
EARLY          8   BC       147       50   57.5    55.33949039
